cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
28,1,1,3,3
28,1,3,9,9
28,1,5,4,4
28,1,6,2,2
28,1,12,2,2
28,1,14,1,1
28,1,21,10,10
28,1,23,2,2
28,1,24,1,1
28,1,27,3,3
28,1,28,1,1
28,1,29,4,4
28,1,30,13,13
28,1,34,1,1
28,1,36,4,4
28,1,38,2,2
28,1,40,1,1
28,1,41,4,4
28,1,42,2,2
28,1,46,4,4
28,1,50,1,1
28,1,63,10,10
28,1,64,3,3
28,1,67,2,2
28,1,70,30,30
28,1,75,4,4
28,1,77,9,9
28,1,79,1,1
28,1,84,1,1
28,1,108,5,5
28,1,109,2,2
28,1,110,2,2
28,1,111,4,4
28,1,112,4,4
28,1,118,2,2
28,1,122,2,2
28,1,123,5,5
28,1,124,1,1
28,1,125,1,1
28,1,130,1,1
28,1,132,2,2
28,1,134,10,10
28,1,140,1,1
28,1,143,2,2
28,1,152,7,7
28,1,154,2,2
28,1,155,2,2
28,1,159,4,4
28,1,161,4,4
28,1,165,1,1
28,1,166,5,5
28,1,175,1,1
28,1,180,5,5
28,1,183,1,1
28,1,188,3,3
28,1,189,2,2
28,1,193,6,6
28,1,194,18,18
28,1,196,12,12
28,1,197,10,10
28,1,198,8,8
28,1,227,1,1
28,1,228,1,1
28,1,236,1,1
28,1,237,1,1
28,1,238,1,1
28,1,239,2,2
28,1,240,2,2
28,1,246,1,1
28,1,247,13,13
28,1,248,7,7
28,1,249,12,12
28,1,250,24,24
28,1,251,12,12
28,1,252,1,1
28,1,258,1,1
28,1,259,5,5
28,1,260,5,5
28,1,261,8,8
28,1,262,1,1
28,1,270,1,1
28,2,2,4,4
28,2,9,2,2
28,2,11,1,1
28,2,13,4,4
28,2,31,4,4
28,2,37,1,1
28,2,45,7,7
28,2,57,7,7
28,2,62,7,7
28,2,66,2,2
28,2,73,2,2
28,2,83,2,2
28,2,86,1,1
28,2,91,3,3
28,2,92,2,2
28,2,94,6,6
28,2,98,3,3
28,2,101,2,2
28,2,106,1,1
28,2,107,1,1
28,2,121,5,5
28,2,126,5,5
28,2,127,6,6
28,2,137,28,28
28,2,139,4,4
28,2,144,2,2
28,2,158,2,2
28,2,171,9,9
28,2,172,1,1
28,2,176,1,1
28,2,179,3,3
28,2,184,5,5
28,2,190,1,1
28,2,199,1,1
28,2,263,1,1
28,2,272,10,10
28,2,273,10,10
28,2,274,1,1
28,2,283,2,2
28,2,284,5,5
28,2,285,1,1
28,2,293,1,1
28,2,294,2,2
28,2,295,2,2
28,2,296,1,1
