cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
9,1,1,2,2
9,1,3,6,6
9,1,5,3,3
9,1,6,6,6
9,1,12,3,3
9,1,14,1,1
9,1,17,1,1
9,1,18,1,1
9,1,20,1,1
9,1,21,11,11
9,1,23,1,1
9,1,26,1,1
9,1,27,3,3
9,1,28,1,1
9,1,29,1,1
9,1,30,5,5
9,1,31,1,1
9,1,34,1,1
9,1,36,1,1
9,1,37,1,1
9,1,38,1,1
9,1,40,1,1
9,1,41,5,5
9,1,42,1,1
9,1,44,2,2
9,1,46,9,9
9,1,48,1,1
9,1,50,1,1
9,1,51,2,2
9,1,56,2,2
9,1,57,1,1
9,1,59,1,1
9,1,62,1,1
9,1,63,9,9
9,1,67,3,3
9,1,70,30,30
9,1,71,1,1
9,1,73,1,1
9,1,75,8,8
9,1,76,1,1
9,1,77,6,6
9,1,78,2,2
9,1,79,8,8
9,1,80,1,1
9,1,84,3,3
9,1,88,1,1
9,1,89,1,1
9,1,102,1,1
9,1,108,4,4
9,1,109,1,1
9,1,110,2,2
9,1,111,3,3
9,1,112,1,1
9,1,115,1,1
9,1,116,1,1
9,1,118,2,2
9,1,121,3,3
9,1,122,2,2
9,1,123,4,4
9,1,124,6,6
9,1,125,1,1
9,1,127,1,1
9,1,129,9,9
9,1,130,3,3
9,1,132,2,2
9,1,134,8,8
9,1,135,1,1
9,1,136,1,1
9,1,140,2,2
9,1,141,8,8
9,1,143,9,9
9,1,146,1,1
9,1,148,1,1
9,1,152,5,5
9,1,153,1,1
9,1,154,4,4
9,1,155,4,4
9,1,159,1,1
9,1,161,3,3
9,1,162,5,5
9,1,165,3,3
9,1,166,3,3
9,1,167,1,1
9,1,168,1,1
9,1,175,1,1
9,1,178,1,1
9,1,180,1,1
9,1,182,1,1
9,1,183,2,2
9,1,184,5,5
9,1,188,2,2
9,1,189,1,1
9,1,192,1,1
9,1,193,1,1
9,1,194,7,7
9,1,195,2,2
9,1,196,3,3
9,1,197,2,2
9,1,198,4,4
9,1,225,1,1
9,1,226,1,1
9,1,227,1,1
9,1,228,2,2
9,1,229,1,1
9,1,235,1,1
9,1,236,1,1
9,1,237,2,2
9,1,238,4,4
9,1,239,9,9
9,1,240,7,7
9,1,241,2,2
9,1,246,2,2
9,1,247,7,7
9,1,248,7,7
9,1,249,8,8
9,1,250,11,11
9,1,251,12,12
9,1,252,3,3
9,1,257,5,5
9,1,258,12,12
9,1,259,13,13
9,1,260,7,7
9,1,261,9,9
9,1,262,4,4
9,1,263,1,1
9,1,268,1,1
9,1,269,1,1
9,1,270,2,2
9,1,271,5,5
9,1,272,2,2
9,1,273,3,3
9,1,274,1,1
9,1,280,1,1
9,1,281,1,1
9,2,3,3,3
9,2,5,1,1
9,2,6,5,5
9,2,13,1,1
9,2,31,8,8
9,2,37,2,2
9,2,41,3,3
9,2,57,19,19
9,2,62,13,13
9,2,64,5,5
9,2,73,3,3
9,2,84,1,1
9,2,112,5,5
9,2,121,2,2
9,2,126,2,2
9,2,127,1,1
9,2,134,1,1
9,2,137,1,1
9,2,152,5,5
9,2,159,1,1
9,2,161,1,1
9,2,166,1,1
9,2,168,6,6
9,2,171,2,2
9,2,183,1,1
9,2,184,3,3
9,2,189,1,1
9,2,193,29,29
9,2,196,1,1
9,2,250,3,3
9,2,251,4,4
9,2,260,1,1
9,2,261,9,9
9,2,262,10,10
9,2,271,1,1
9,2,272,4,4
9,2,282,1,1
9,2,283,2,2
9,2,284,1,1
